Music,Chord,Key
 alceu valenca rouge carmin ,A7,F
 alceu valenca rouge carmin ,Dm,F
 alceu valenca rouge carmin ,A7,F
 alceu valenca rouge carmin ,Dm,F
 alceu valenca rouge carmin ,A7,F
 alceu valenca rouge carmin ,Gm,F
 alceu valenca rouge carmin ,A7,F
 alceu valenca rouge carmin ,Dm,F
 alceu valenca rouge carmin ,A7,F
 alceu valenca rouge carmin ,Dm,F
 alceu valenca rouge carmin ,A7,F
 alceu valenca rouge carmin ,Dm,F
 alceu valenca rouge carmin ,F,F
 alceu valenca rouge carmin ,Gm,F
 alceu valenca rouge carmin ,A7,F
 alceu valenca rouge carmin ,Dm,F
 alceu valenca rouge carmin ,E7,F
 alceu valenca rouge carmin ,A7,F
 alceu valenca rouge carmin ,Dm,F
 alceu valenca ruge ruge rouxinol ,Em,G
 alceu valenca ruge ruge rouxinol ,B7,G
 alceu valenca ruge ruge rouxinol ,B7,G
 alceu valenca ruge ruge rouxinol ,Em,G
 alceu valenca ruge ruge rouxinol ,B7,G
 alceu valenca ruge ruge rouxinol ,Em,G
 alceu valenca ruge ruge rouxinol ,E7,G
 alceu valenca ruge ruge rouxinol ,Am,G
 alceu valenca ruge ruge rouxinol ,Em,G
 alceu valenca ruge ruge rouxinol ,B7,G
 alceu valenca ruge ruge rouxinol ,Em,G
 alceu valenca ruge ruge rouxinol ,B7,G
 alceu valenca ruge ruge rouxinol ,Em,G
 alceu valenca ruge ruge rouxinol ,B7,G
 alceu valenca ruge ruge rouxinol ,Em,G
 alceu valenca ruge ruge rouxinol ,E7,G
 alceu valenca ruge ruge rouxinol ,Am,G
 alceu valenca ruge ruge rouxinol ,Em,G
 alceu valenca ruge ruge rouxinol ,B7,G
 alceu valenca ruge ruge rouxinol ,Em,G
 alceu valenca ruge ruge rouxinol ,D,G
 alceu valenca ruge ruge rouxinol ,G,G
 alceu valenca ruge ruge rouxinol ,Am,G
 alceu valenca ruge ruge rouxinol ,B7,G
 alceu valenca ruge ruge rouxinol ,Em,G
 alceu valenca ruge ruge rouxinol ,D,G
 alceu valenca ruge ruge rouxinol ,G,G
 alceu valenca ruge ruge rouxinol ,Am,G
 alceu valenca ruge ruge rouxinol ,B7,G
 alceu valenca ruge ruge rouxinol ,Em,G
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,A,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,A,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,A,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,A,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,A,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,A,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,A,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,A,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,A,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,A,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,A,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,A,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,E,E
 alceu valenca saudade de pernambuco ,B7,E
 alceu valenca seis horas ,C#,E
 alceu valenca seis horas ,C#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,C#,E
 alceu valenca seis horas ,C#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,C#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,C#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,Eb,E
 alceu valenca seis horas ,C#,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,Bb,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,Eb,E
 alceu valenca seis horas ,C#,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,Bb,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,A,E
 alceu valenca seis horas ,E,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,E,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,A,E
 alceu valenca seis horas ,E,E
 alceu valenca seis horas ,E,E
 alceu valenca seis horas ,C#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,B,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,E,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,Eb,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,Bb,E
 alceu valenca seis horas ,Eb,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,Eb,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,Bb,E
 alceu valenca seis horas ,Eb,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,Eb,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,Bb,E
 alceu valenca seis horas ,Eb,E
 alceu valenca seis horas ,F#,E
 alceu valenca seis horas ,Eb,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,Bb,E
 alceu valenca seis horas ,Eb,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,F,E
 alceu valenca seis horas ,Bb,E
 alceu valenca seis horas ,C,E
 alceu valenca seis horas ,F,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,F,E
 alceu valenca seis horas ,Bb,E
 alceu valenca seis horas ,C,E
 alceu valenca seis horas ,F,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,F,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,F,E
 alceu valenca seis horas ,Bb,E
 alceu valenca seis horas ,C,E
 alceu valenca seis horas ,F,E
 alceu valenca seis horas ,G#,E
 alceu valenca seis horas ,F,E
 alceu valenca seis horas ,Bb,E
 alceu valenca seis horas ,C,E
 alceu valenca seis horas ,F,E
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,C,D
 alceu valenca sete desejos ,Em,D
 alceu valenca sete desejos ,Bb,D
 alceu valenca sete desejos ,F,D
 alceu valenca sete desejos ,G,D
 alceu valenca sete desejos ,A,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,C,D
 alceu valenca sete desejos ,Em,D
 alceu valenca sete desejos ,Bb,D
 alceu valenca sete desejos ,F,D
 alceu valenca sete desejos ,G,D
 alceu valenca sete desejos ,A,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,C,D
 alceu valenca sete desejos ,Em,D
 alceu valenca sete desejos ,Bb,D
 alceu valenca sete desejos ,F,D
 alceu valenca sete desejos ,G,D
 alceu valenca sete desejos ,A,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,C,D
 alceu valenca sete desejos ,Em,D
 alceu valenca sete desejos ,Bb,D
 alceu valenca sete desejos ,F,D
 alceu valenca sete desejos ,G,D
 alceu valenca sete desejos ,A,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,C,D
 alceu valenca sete desejos ,Em,D
 alceu valenca sete desejos ,Bb,D
 alceu valenca sete desejos ,F,D
 alceu valenca sete desejos ,G,D
 alceu valenca sete desejos ,A,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,C,D
 alceu valenca sete desejos ,Em,D
 alceu valenca sete desejos ,Bb,D
 alceu valenca sete desejos ,F,D
 alceu valenca sete desejos ,G,D
 alceu valenca sete desejos ,A,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,C,D
 alceu valenca sete desejos ,Em,D
 alceu valenca sete desejos ,Bb,D
 alceu valenca sete desejos ,F,D
 alceu valenca sete desejos ,G,D
 alceu valenca sete desejos ,A,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,C,D
 alceu valenca sete desejos ,Em,D
 alceu valenca sete desejos ,Bb,D
 alceu valenca sete desejos ,F,D
 alceu valenca sete desejos ,G,D
 alceu valenca sete desejos ,A,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,C,D
 alceu valenca sete desejos ,Em,D
 alceu valenca sete desejos ,Bb,D
 alceu valenca sete desejos ,F,D
 alceu valenca sete desejos ,G,D
 alceu valenca sete desejos ,A,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,C,D
 alceu valenca sete desejos ,Em,D
 alceu valenca sete desejos ,Bb,D
 alceu valenca sete desejos ,F,D
 alceu valenca sete desejos ,G,D
 alceu valenca sete desejos ,A,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,C,D
 alceu valenca sete desejos ,Em,D
 alceu valenca sete desejos ,Bb,D
 alceu valenca sete desejos ,F,D
 alceu valenca sete desejos ,G,D
 alceu valenca sete desejos ,A,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,C,D
 alceu valenca sete desejos ,Em,D
 alceu valenca sete desejos ,Bb,D
 alceu valenca sete desejos ,F,D
 alceu valenca sete desejos ,G,D
 alceu valenca sete desejos ,A,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete desejos ,D,D
 alceu valenca sete desejos ,D7+,D
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,C,G
 alceu valenca sete leguas ,Bm,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,G,G
 alceu valenca sete leguas ,D,G
 alceu valenca sete leguas ,E7,G
 alceu valenca sete leguas ,G,G
 alceu valenca sete leguas ,D,G
 alceu valenca sino de ouro ,C#m,A
 alceu valenca sino de ouro ,G#m,A
 alceu valenca sino de ouro ,D,A
 alceu valenca sino de ouro ,E,A
 alceu valenca sino de ouro ,C#m,A
 alceu valenca sino de ouro ,G#m,A
 alceu valenca sino de ouro ,D,A
 alceu valenca sino de ouro ,E,A
 alceu valenca sino de ouro ,C#m,A
 alceu valenca sino de ouro ,G#m,A
 alceu valenca sino de ouro ,D,A
 alceu valenca sino de ouro ,E,A
 alceu valenca sino de ouro ,C#m,A
 alceu valenca sino de ouro ,G#m,A
 alceu valenca sino de ouro ,D,A
 alceu valenca sino de ouro ,E,A
 alceu valenca sino de ouro ,C#m,A
 alceu valenca sino de ouro ,G#m,A
 alceu valenca sino de ouro ,D,A
 alceu valenca sino de ouro ,E,A
 alceu valenca sino de ouro ,C#m,A
 alceu valenca sino de ouro ,G#m,A
 alceu valenca sino de ouro ,D,A
 alceu valenca sino de ouro ,E,A
 alceu valenca sino de ouro ,C#m,A
 alceu valenca sino de ouro ,G#m,A
 alceu valenca sino de ouro ,D,A
 alceu valenca sino de ouro ,E,A
 alceu valenca sino de ouro ,C#m,A
 alceu valenca sino de ouro ,G#m,A
 alceu valenca sino de ouro ,D,A
 alceu valenca sino de ouro ,E,A
 alceu valenca sino de ouro ,C#m,A
 alceu valenca sino de ouro ,G#m,A
 alceu valenca sino de ouro ,D,A
 alceu valenca sino de ouro ,E,A
 alceu valenca sino de ouro ,C#m,A
 alceu valenca sino de ouro ,G#m,A
 alceu valenca sino de ouro ,D,A
 alceu valenca sino de ouro ,E,A
 alceu valenca sol chuva ,D,C
 alceu valenca sol chuva ,D,C
 alceu valenca sol chuva ,D,C
 alceu valenca sol chuva ,D,C
 alceu valenca sol chuva ,E,C
 alceu valenca sol chuva ,F,C
 alceu valenca sol chuva ,G,C
 alceu valenca sol chuva ,G#,C
 alceu valenca sol chuva ,D,C
 alceu valenca sol chuva ,D,C
 alceu valenca sol chuva ,E,C
 alceu valenca sol chuva ,F,C
 alceu valenca sol chuva ,G,C
 alceu valenca sol chuva ,G#,C
 alceu valenca sol chuva ,D,C
 alceu valenca sol chuva ,D,C
 alceu valenca sol chuva ,D,C
 alceu valenca sol chuva ,C,C
 alceu valenca sol chuva ,B,C
 alceu valenca sol chuva ,A,C
 alceu valenca sol chuva ,G,C
 alceu valenca sol chuva ,F,C
 alceu valenca sol chuva ,D,C
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,Bm7,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,Bm7,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,Bm7,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,Bm7,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,Bm7,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca solidao ,A/F#,A
 alceu valenca solidao ,E,A
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,E,E
 alceu valenca sonhei de cara ,F#7,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,E,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,E,E
 alceu valenca sonhei de cara ,F#7,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,E,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,E,E
 alceu valenca sonhei de cara ,F#7,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,E,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca sonhei de cara ,A,E
 alceu valenca sonhei de cara ,B,E
 alceu valenca sonhei de cara ,C#m,E
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,C#m7,D
 alceu valenca taxi lunar ,D7+,D
 alceu valenca taxi lunar ,C#m7,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,C#m7,D
 alceu valenca taxi lunar ,D7+,D
 alceu valenca taxi lunar ,C#m7,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,G/B,D
 alceu valenca taxi lunar ,Em9/D,D
 alceu valenca taxi lunar ,C7+,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,A,D
 alceu valenca taxi lunar ,G,D
 alceu valenca taxi lunar ,F#m,D
 alceu valenca taxi lunar ,G/B,D
 alceu valenca taxi lunar ,Em9/D,D
 alceu valenca taxi lunar ,C7+,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,A,D
 alceu valenca taxi lunar ,G,D
 alceu valenca taxi lunar ,F#m,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,C#m7,D
 alceu valenca taxi lunar ,D7+,D
 alceu valenca taxi lunar ,C#m7,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,C#m7,D
 alceu valenca taxi lunar ,D7+,D
 alceu valenca taxi lunar ,C#m7,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,G/E,D
 alceu valenca taxi lunar ,Em9/D,D
 alceu valenca taxi lunar ,C7+,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,A,D
 alceu valenca taxi lunar ,G,D
 alceu valenca taxi lunar ,F#m,D
 alceu valenca taxi lunar ,G/B,D
 alceu valenca taxi lunar ,Em9/D,D
 alceu valenca taxi lunar ,C7+,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,A,D
 alceu valenca taxi lunar ,G,D
 alceu valenca taxi lunar ,F#m,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,C#m7,D
 alceu valenca taxi lunar ,D7+,D
 alceu valenca taxi lunar ,C#m7,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,Bm7,D
 alceu valenca taxi lunar ,C#m7,D
 alceu valenca taxi lunar ,D7+,D
 alceu valenca taxi lunar ,C#m7,D
 alceu valenca taxi lunar ,Bm7,D
